Fecha_Registro;Sede;Cliente;Convenio;Prestación;DescripcionExamen;Área;Cantidad;Monto Neto
2026-03-21;Santiago Centro;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;1;57273
2026-03-21;Santiago Centro;Colegio San Martín;Empresa;IMG-003;Mamografía;Imagenología;5;125999
2026-03-21;Santiago Centro;Minera Norte SpA;Empresa;END-001;TSH;Endocrinología;4;31510
2026-03-21;Providencia;Constructora Pacífico Ltda.;Empresa;IMG-003;Mamografía;Imagenología;4;108467
2026-03-21;Providencia;Fonasa;Institucional;QUI-004;Perfil hepático;Química Clínica;1;12119
2026-03-21;Providencia;Fonasa;Institucional;END-001;TSH;Endocrinología;1;8749
2026-03-21;Providencia;Minera Norte SpA;Empresa;IMG-003;Mamografía;Imagenología;4;107854
2026-03-21;Providencia;Fonasa;Institucional;INM-003;Panel alergias;Inmunología;4;124750
2026-03-21;Providencia;Seguro Vida Austral;Seguro;QUI-004;Perfil hepático;Química Clínica;7;71253
2026-03-21;Las Condes;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;3;58358
2026-03-21;Las Condes;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;3;56892
2026-03-21;Las Condes;Colegio San Martín;Empresa;INM-002;PCR ultrasensible;Inmunología;6;39743
2026-03-21;Las Condes;Particular;Particular;END-003;Insulina basal;Endocrinología;3;28396
2026-03-21;Las Condes;Logística del Sur S.A.;Empresa;INM-001;Vitamina D;Inmunología;6;83789
2026-03-21;Las Condes;Municipalidad Demo;Institucional;MIC-002;Coprocultivo;Microbiología;2;21521
2026-03-21;Maipú;Centro Deportivo Cordillera;Empresa;QUI-005;Creatinina;Química Clínica;4;16694
2026-03-21;Maipú;Logística del Sur S.A.;Empresa;MIC-002;Coprocultivo;Microbiología;4;39003
2026-03-21;Maipú;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;3;76804
2026-03-21;Maipú;Isapre Cumbre;Isapre;QUI-005;Creatinina;Química Clínica;4;16493
2026-03-21;Maipú;Particular;Particular;HEM-001;Hemograma completo;Hematología;4;34809
2026-03-21;Viña del Mar;Constructora Pacífico Ltda.;Empresa;GEN-002;Panel genético básico;Biología Molecular;1;51878
2026-03-21;Viña del Mar;Constructora Pacífico Ltda.;Empresa;MIC-001;Urocultivo;Microbiología;4;33792
2026-03-21;Viña del Mar;Isapre Andina;Isapre;KIN-001;Electrocardiograma;Cardiología;4;47023
2026-03-21;Viña del Mar;Fonasa;Institucional;ORI-001;Orina completa;Orina;6;33138
2026-03-21;Valparaíso;Seguro Vida Austral;Seguro;KIN-001;Electrocardiograma;Cardiología;4;44464
2026-03-21;Valparaíso;Minera Norte SpA;Empresa;INM-003;Panel alergias;Inmunología;2;54943
2026-03-21;Valparaíso;Constructora Pacífico Ltda.;Empresa;GEN-002;Panel genético básico;Biología Molecular;6;297224
2026-03-21;Valparaíso;Logística del Sur S.A.;Empresa;QUI-004;Perfil hepático;Química Clínica;4;42064
2026-03-21;Concepción;Municipalidad Demo;Institucional;QUI-001;Perfil bioquímico;Química Clínica;2;30872
2026-03-21;Concepción;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;6;88842
2026-03-21;Concepción;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;3;13321
2026-03-21;Concepción;Logística del Sur S.A.;Empresa;MIC-002;Coprocultivo;Microbiología;1;9636
2026-03-21;Antofagasta;Fonasa;Institucional;QUI-003;Glicemia;Química Clínica;4;16501
2026-03-21;Antofagasta;Constructora Pacífico Ltda.;Empresa;HEM-002;Perfil de coagulación;Hematología;5;54524
2026-03-21;Antofagasta;Isapre Andina;Isapre;MIC-002;Coprocultivo;Microbiología;4;38721
2026-03-21;Antofagasta;Constructora Pacífico Ltda.;Empresa;GEN-001;Test PCR respiratorio;Biología Molecular;1;22851
2026-03-21;Antofagasta;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;1;35485
2026-03-22;Santiago Centro;Isapre Cumbre;Isapre;GEN-001;Test PCR respiratorio;Biología Molecular;2;42862
2026-03-22;Santiago Centro;Particular;Particular;KIN-001;Electrocardiograma;Cardiología;1;13111
2026-03-22;Santiago Centro;Isapre Cumbre;Isapre;MIC-003;Test rápido Streptococo;Microbiología;1;7211
2026-03-22;Providencia;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;1;18420
2026-03-22;Providencia;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;1;9890
2026-03-22;Providencia;Colegio San Martín;Empresa;QUI-003;Glicemia;Química Clínica;2;7699
2026-03-22;Las Condes;Isapre Andina;Isapre;HEM-001;Hemograma completo;Hematología;1;7526
2026-03-22;Las Condes;Logística del Sur S.A.;Empresa;GEN-002;Panel genético básico;Biología Molecular;1;50242
2026-03-22;Las Condes;Fonasa;Institucional;MIC-001;Urocultivo;Microbiología;1;8815
2026-03-22;Las Condes;Fonasa;Institucional;END-001;TSH;Endocrinología;1;8847
2026-03-22;Maipú;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;1;4763
2026-03-22;Maipú;Constructora Pacífico Ltda.;Empresa;QUI-003;Glicemia;Química Clínica;1;3871
2026-03-22;Maipú;Isapre Andina;Isapre;GEN-001;Test PCR respiratorio;Biología Molecular;1;22871
2026-03-22;Viña del Mar;Isapre Cumbre;Isapre;QUI-002;Perfil lipídico;Química Clínica;1;8831
2026-03-22;Viña del Mar;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;1;15541
2026-03-22;Valparaíso;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;1;35091
2026-03-22;Valparaíso;Constructora Pacífico Ltda.;Empresa;KIN-001;Electrocardiograma;Cardiología;1;11616
2026-03-22;Concepción;Isapre Andina;Isapre;INM-003;Panel alergias;Inmunología;1;27343
2026-03-22;Concepción;Colegio San Martín;Empresa;IMG-003;Mamografía;Imagenología;1;25411
2026-03-22;Antofagasta;Particular;Particular;HEM-001;Hemograma completo;Hematología;1;8587
2026-03-22;Antofagasta;Constructora Pacífico Ltda.;Empresa;IMG-001;Radiografía de tórax;Imagenología;1;16334
2026-03-23;Santiago Centro;Minera Norte SpA;Empresa;ORI-001;Orina completa;Orina;6;28139
2026-03-23;Santiago Centro;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;13;447082
2026-03-23;Santiago Centro;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;14;156342
2026-03-23;Santiago Centro;Seguro Vida Austral;Seguro;QUI-003;Glicemia;Química Clínica;4;14602
2026-03-23;Santiago Centro;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;7;83492
2026-03-23;Santiago Centro;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;9;82217
2026-03-23;Santiago Centro;Constructora Pacífico Ltda.;Empresa;HEM-002;Perfil de coagulación;Hematología;5;56503
2026-03-23;Santiago Centro;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;4;51483
2026-03-23;Santiago Centro;Minera Norte SpA;Empresa;IMG-002;Ecografía abdominal;Imagenología;2;61381
2026-03-23;Santiago Centro;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;2;121730
2026-03-23;Providencia;Minera Norte SpA;Empresa;HEM-001;Hemograma completo;Hematología;12;93748
2026-03-23;Providencia;Particular;Particular;INM-001;Vitamina D;Inmunología;6;91100
2026-03-23;Providencia;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;8;129739
2026-03-23;Providencia;Colegio San Martín;Empresa;INM-003;Panel alergias;Inmunología;5;148454
2026-03-23;Providencia;Minera Norte SpA;Empresa;INM-002;PCR ultrasensible;Inmunología;6;42491
2026-03-23;Providencia;Minera Norte SpA;Empresa;END-003;Insulina basal;Endocrinología;10;82896
2026-03-23;Providencia;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;10;329443
2026-03-23;Las Condes;Fonasa;Institucional;KIN-001;Electrocardiograma;Cardiología;12;163648
2026-03-23;Las Condes;Isapre Andina;Isapre;END-003;Insulina basal;Endocrinología;12;104784
2026-03-23;Las Condes;Constructora Pacífico Ltda.;Empresa;INM-003;Panel alergias;Inmunología;9;246429
2026-03-23;Las Condes;Seguro Vida Austral;Seguro;QUI-002;Perfil lipídico;Química Clínica;12;102909
2026-03-23;Las Condes;Particular;Particular;HEM-001;Hemograma completo;Hematología;1;8845
2026-03-23;Las Condes;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;6;98949
2026-03-23;Maipú;Isapre Andina;Isapre;QUI-003;Glicemia;Química Clínica;13;46197
2026-03-23;Maipú;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;1;10758
2026-03-23;Maipú;Constructora Pacífico Ltda.;Empresa;QUI-004;Perfil hepático;Química Clínica;13;128661
2026-03-23;Maipú;Isapre Andina;Isapre;QUI-004;Perfil hepático;Química Clínica;12;124037
2026-03-23;Maipú;Minera Norte SpA;Empresa;END-003;Insulina basal;Endocrinología;10;91026
2026-03-23;Viña del Mar;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;5;80045
2026-03-23;Viña del Mar;Isapre Andina;Isapre;INM-001;Vitamina D;Inmunología;11;153440
2026-03-23;Viña del Mar;Isapre Andina;Isapre;IMG-003;Mamografía;Imagenología;3;82166
2026-03-23;Viña del Mar;Logística del Sur S.A.;Empresa;GEN-002;Panel genético básico;Biología Molecular;6;318355
2026-03-23;Valparaíso;Fonasa;Institucional;TOM-001;Toma de muestra domicilio;Servicios;9;67500
2026-03-23;Valparaíso;Fonasa;Institucional;END-003;Insulina basal;Endocrinología;8;75249
2026-03-23;Valparaíso;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;8;66376
2026-03-23;Valparaíso;Constructora Pacífico Ltda.;Empresa;HEM-001;Hemograma completo;Hematología;10;75865
2026-03-23;Concepción;Particular;Particular;END-001;TSH;Endocrinología;10;89249
2026-03-23;Concepción;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;11;133182
2026-03-23;Concepción;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;8;268261
2026-03-23;Concepción;Particular;Particular;HEM-001;Hemograma completo;Hematología;12;110830
2026-03-23;Antofagasta;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;9;80954
2026-03-23;Antofagasta;Particular;Particular;INM-001;Vitamina D;Inmunología;9;132374
2026-03-23;Antofagasta;Particular;Particular;END-001;TSH;Endocrinología;9;82060
2026-03-23;Antofagasta;Particular;Particular;QUI-005;Creatinina;Química Clínica;11;52661
2026-03-24;Santiago Centro;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;11;90700
2026-03-24;Santiago Centro;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;12;176318
2026-03-24;Santiago Centro;Isapre Cumbre;Isapre;TOM-001;Toma de muestra domicilio;Servicios;1;6542
2026-03-24;Santiago Centro;Particular;Particular;END-001;TSH;Endocrinología;11;95727
2026-03-24;Santiago Centro;Fonasa;Institucional;IMG-001;Radiografía de tórax;Imagenología;9;162039
2026-03-24;Santiago Centro;Particular;Particular;INM-003;Panel alergias;Inmunología;9;303104
2026-03-24;Providencia;Centro Deportivo Cordillera;Empresa;GEN-002;Panel genético básico;Biología Molecular;7;347104
2026-03-24;Providencia;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;7;239033
2026-03-24;Providencia;Isapre Cumbre;Isapre;END-003;Insulina basal;Endocrinología;4;33132
2026-03-24;Providencia;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;6;50246
2026-03-24;Providencia;Isapre Cumbre;Isapre;IMG-003;Mamografía;Imagenología;8;210214
2026-03-24;Providencia;Clínica Asociada;Interclínico;QUI-004;Perfil hepático;Química Clínica;10;111038
2026-03-24;Las Condes;Constructora Pacífico Ltda.;Empresa;QUI-001;Perfil bioquímico;Química Clínica;11;137119
2026-03-24;Las Condes;Logística del Sur S.A.;Empresa;IMG-002;Ecografía abdominal;Imagenología;14;446267
2026-03-24;Las Condes;Fonasa;Institucional;TOM-001;Toma de muestra domicilio;Servicios;12;91690
2026-03-24;Las Condes;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;8;64560
2026-03-24;Las Condes;Logística del Sur S.A.;Empresa;QUI-002;Perfil lipídico;Química Clínica;4;34483
2026-03-24;Las Condes;Fonasa;Institucional;GEN-001;Test PCR respiratorio;Biología Molecular;8;200414
2026-03-24;Las Condes;Constructora Pacífico Ltda.;Empresa;MIC-001;Urocultivo;Microbiología;8;64447
2026-03-24;Las Condes;Isapre Cumbre;Isapre;KIN-001;Electrocardiograma;Cardiología;8;90910
2026-03-24;Las Condes;Isapre Cumbre;Isapre;END-003;Insulina basal;Endocrinología;13;111669
2026-03-24;Las Condes;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;12;101013
2026-03-24;Las Condes;Fonasa;Institucional;IMG-003;Mamografía;Imagenología;4;119592
2026-03-24;Maipú;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;8;158207
2026-03-24;Maipú;Minera Norte SpA;Empresa;QUI-004;Perfil hepático;Química Clínica;5;51631
2026-03-24;Maipú;Fonasa;Institucional;ORI-001;Orina completa;Orina;7;36905
2026-03-24;Maipú;Particular;Particular;QUI-004;Perfil hepático;Química Clínica;10;114730
2026-03-24;Maipú;Particular;Particular;MIC-002;Coprocultivo;Microbiología;12;127067
2026-03-24;Viña del Mar;Isapre Andina;Isapre;IMG-002;Ecografía abdominal;Imagenología;9;266810
2026-03-24;Viña del Mar;Municipalidad Demo;Institucional;INM-002;PCR ultrasensible;Inmunología;8;60172
2026-03-24;Viña del Mar;Fonasa;Institucional;KIN-001;Electrocardiograma;Cardiología;7;90745
2026-03-24;Viña del Mar;Constructora Pacífico Ltda.;Empresa;QUI-001;Perfil bioquímico;Química Clínica;11;146158
2026-03-24;Viña del Mar;Isapre Andina;Isapre;END-001;TSH;Endocrinología;5;37587
2026-03-24;Viña del Mar;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;7;235589
2026-03-24;Valparaíso;Fonasa;Institucional;END-001;TSH;Endocrinología;12;101216
2026-03-24;Valparaíso;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;8;196187
2026-03-24;Valparaíso;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;7;410329
2026-03-24;Valparaíso;Constructora Pacífico Ltda.;Empresa;QUI-001;Perfil bioquímico;Química Clínica;6;75883
2026-03-24;Concepción;Fonasa;Institucional;MIC-001;Urocultivo;Microbiología;11;104021
2026-03-24;Concepción;Fonasa;Institucional;QUI-001;Perfil bioquímico;Química Clínica;10;142847
2026-03-24;Concepción;Municipalidad Demo;Institucional;MIC-003;Test rápido Streptococo;Microbiología;4;31289
2026-03-24;Antofagasta;Particular;Particular;INM-001;Vitamina D;Inmunología;1;16086
2026-03-24;Antofagasta;Minera Norte SpA;Empresa;QUI-004;Perfil hepático;Química Clínica;7;72335
2026-03-25;Santiago Centro;Particular;Particular;HEM-001;Hemograma completo;Hematología;8;72075
2026-03-25;Santiago Centro;Colegio San Martín;Empresa;KIN-001;Electrocardiograma;Cardiología;12;136154
2026-03-25;Santiago Centro;Isapre Andina;Isapre;END-003;Insulina basal;Endocrinología;6;50854
2026-03-25;Santiago Centro;Fonasa;Institucional;GEN-001;Test PCR respiratorio;Biología Molecular;9;218872
2026-03-25;Santiago Centro;Colegio San Martín;Empresa;KIN-001;Electrocardiograma;Cardiología;1;11158
2026-03-25;Santiago Centro;Fonasa;Institucional;QUI-002;Perfil lipídico;Química Clínica;2;20123
2026-03-25;Santiago Centro;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;8;64359
2026-03-25;Santiago Centro;Particular;Particular;ORI-001;Orina completa;Orina;7;36692
2026-03-25;Providencia;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;8;281253
2026-03-25;Providencia;Isapre Cumbre;Isapre;INM-002;PCR ultrasensible;Inmunología;8;55934
2026-03-25;Providencia;Constructora Pacífico Ltda.;Empresa;INM-003;Panel alergias;Inmunología;8;233418
2026-03-25;Providencia;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;5;293249
2026-03-25;Providencia;Constructora Pacífico Ltda.;Empresa;HEM-002;Perfil de coagulación;Hematología;8;86356
2026-03-25;Providencia;Particular;Particular;ORI-001;Orina completa;Orina;14;71098
2026-03-25;Providencia;Seguro Vida Austral;Seguro;QUI-002;Perfil lipídico;Química Clínica;4;33770
2026-03-25;Providencia;Seguro Vida Austral;Seguro;IMG-001;Radiografía de tórax;Imagenología;7;118238
2026-03-25;Providencia;Clínica Asociada;Interclínico;MIC-003;Test rápido Streptococo;Microbiología;7;54144
2026-03-25;Providencia;Particular;Particular;KIN-001;Electrocardiograma;Cardiología;10;134467
2026-03-25;Providencia;Isapre Cumbre;Isapre;QUI-003;Glicemia;Química Clínica;15;55800
2026-03-25;Las Condes;Fonasa;Institucional;HEM-002;Perfil de coagulación;Hematología;4;48248
2026-03-25;Las Condes;Particular;Particular;QUI-003;Glicemia;Química Clínica;4;16932
2026-03-25;Las Condes;Fonasa;Institucional;QUI-001;Perfil bioquímico;Química Clínica;13;192759
2026-03-25;Las Condes;Particular;Particular;INM-003;Panel alergias;Inmunología;4;132035
2026-03-25;Las Condes;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;13;100733
2026-03-25;Las Condes;Fonasa;Institucional;HEM-002;Perfil de coagulación;Hematología;1;12282
2026-03-25;Las Condes;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;14;238954
2026-03-25;Las Condes;Isapre Andina;Isapre;END-003;Insulina basal;Endocrinología;6;53768
2026-03-25;Las Condes;Constructora Pacífico Ltda.;Empresa;END-002;Perfil tiroideo;Endocrinología;5;70654
2026-03-25;Maipú;Particular;Particular;IMG-003;Mamografía;Imagenología;7;204248
2026-03-25;Maipú;Fonasa;Institucional;ORI-001;Orina completa;Orina;3;15777
2026-03-25;Maipú;Centro Deportivo Cordillera;Empresa;KIN-001;Electrocardiograma;Cardiología;7;80636
2026-03-25;Maipú;Seguro Vida Austral;Seguro;MIC-003;Test rápido Streptococo;Microbiología;9;66665
2026-03-25;Viña del Mar;Logística del Sur S.A.;Empresa;END-001;TSH;Endocrinología;12;95990
2026-03-25;Viña del Mar;Fonasa;Institucional;QUI-004;Perfil hepático;Química Clínica;6;70958
2026-03-25;Valparaíso;Constructora Pacífico Ltda.;Empresa;QUI-005;Creatinina;Química Clínica;8;31254
2026-03-25;Valparaíso;Logística del Sur S.A.;Empresa;QUI-002;Perfil lipídico;Química Clínica;6;52017
2026-03-25;Valparaíso;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;9;78483
2026-03-25;Valparaíso;Logística del Sur S.A.;Empresa;ORI-001;Orina completa;Orina;4;18983
2026-03-25;Concepción;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;10;77463
2026-03-25;Concepción;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;11;283133
2026-03-25;Concepción;Seguro Vida Austral;Seguro;QUI-004;Perfil hepático;Química Clínica;6;60845
2026-03-25;Antofagasta;Constructora Pacífico Ltda.;Empresa;QUI-004;Perfil hepático;Química Clínica;4;39631
2026-03-25;Antofagasta;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;11;48798
2026-03-25;Antofagasta;Particular;Particular;QUI-003;Glicemia;Química Clínica;3;12410
